page,transdate,team,transaction
/players/kaden-elliss-elliska02,12/23/2021,New Orleans (NFL),Placed on COVID-19 List
/players/kaden-elliss-elliska02,08/07/2020,New Orleans (NFL),Activated from the Reserve/COVID-19 List
/players/kaden-elliss-elliska02,08/06/2020,New Orleans (NFL),Placed on COVID-19 List
/players/kaden-elliss-elliska02,09/25/2019,New Orleans (NFL),Placed on Injured Reserve (Knee)
/players/kaden-elliss-elliska02,05/10/2019,New Orleans (NFL),Signed
/players/chris-slayton-slaytch01,05/24/2022,Green Bay (NFL),Acquired via waivers (from the San Francisco 49ers)
/players/chris-slayton-slaytch01,05/23/2022,San Francisco (NFL),Waived
/players/chris-slayton-slaytch01,01/31/2022,San Francisco (NFL),Signed to a future contract
/players/chris-slayton-slaytch01,11/18/2021,San Francisco (NFL),Signed to the Practice Squad
/players/chris-slayton-slaytch01,11/02/2021,Pittsburgh (NFL),Released from the Practice Squad
/players/chris-slayton-slaytch01,10/27/2021,Pittsburgh (NFL),Signed to the Practice Squad
/players/chris-slayton-slaytch01,10/18/2021,Atlanta (NFL),Released from the Practice Squad
/players/chris-slayton-slaytch01,09/01/2021,Atlanta (NFL),Signed to the Practice Squad
/players/chris-slayton-slaytch01,08/31/2021,Atlanta (NFL),Waived
/players/chris-slayton-slaytch01,01/04/2021,Atlanta (NFL),Signed to a future contract
/players/chris-slayton-slaytch01,10/19/2020,Atlanta (NFL),Returned to the Practice Squad
/players/chris-slayton-slaytch01,10/17/2020,Atlanta (NFL),Signed to the Active Roster from the Practice Squad
/players/chris-slayton-slaytch01,09/23/2020,Atlanta (NFL),Signed to the Practice Squad
/players/chris-slayton-slaytch01,09/17/2020,Buffalo (NFL),Released from the Practice Squad
/players/chris-slayton-slaytch01,09/09/2020,Buffalo (NFL),Signed to the Practice Squad
/players/chris-slayton-slaytch01,09/05/2020,NY Giants (NFL),Waived
/players/chris-slayton-slaytch01,12/27/2019,NY Giants (NFL),Signed to the Active Roster from the Practice Squad
/players/chris-slayton-slaytch01,09/01/2019,NY Giants (NFL),Signed to the Practice Squad
/players/chris-slayton-slaytch01,08/31/2019,NY Giants (NFL),Waived
/players/chris-slayton-slaytch01,05/03/2019,NY Giants (NFL),Signed
/players/javon-patterson-patteja02,12/27/2021,Denver (NFL),Released from the Practice Squad
/players/javon-patterson-patteja02,12/24/2021,Denver (NFL),Signed to the Practice Squad
/players/javon-patterson-patteja02,10/26/2021,Denver (NFL),Released from the Practice Squad
/players/javon-patterson-patteja02,09/29/2021,Denver (NFL),Signed to the Practice Squad
/players/javon-patterson-patteja02,08/31/2021,Cleveland (NFL),Waived
/players/javon-patterson-patteja02,01/18/2021,Cleveland (NFL),Signed to a future contract
/players/javon-patterson-patteja02,01/08/2021,Cleveland (NFL),Restored to the Practice Squad
/players/javon-patterson-patteja02,12/30/2020,Cleveland (NFL),Placed on Practice Squad/COVID-19 List
/players/javon-patterson-patteja02,12/28/2020,Cleveland (NFL),Returned to the Practice Squad
/players/javon-patterson-patteja02,12/26/2020,Cleveland (NFL),Signed to the Active Roster from the Practice Squad
/players/javon-patterson-patteja02,11/10/2020,Cleveland (NFL),Signed to the Practice Squad
/players/javon-patterson-patteja02,10/27/2020,NY Giants (NFL),Released from the Practice Squad
/players/javon-patterson-patteja02,09/23/2020,NY Giants (NFL),Signed to the Practice Squad
/players/javon-patterson-patteja02,09/05/2020,Indianapolis (NFL),Waived
/players/javon-patterson-patteja02,06/05/2019,Indianapolis (NFL),Placed on Injured Reserve (Knee)
/players/javon-patterson-patteja02,05/03/2019,Indianapolis (NFL),Signed
/players/olabisi-johnson-johnsol02,12/13/2021,Minnesota (NFL),Activated from the Reserve/COVID-19 List
/players/olabisi-johnson-johnsol02,12/01/2021,Minnesota (NFL),Placed on COVID-19 List
/players/olabisi-johnson-johnsol02,08/02/2021,Minnesota (NFL),Placed on Injured Reserve (Knee)
/players/olabisi-johnson-johnsol02,05/03/2019,Minnesota (NFL),Signed
/players/joshua-miles-milesjo01,10/16/2021,Arizona (NFL),Activated from Injured Reserve
/players/joshua-miles-milesjo01,10/13/2021,Arizona (NFL),Designated for return from Injured Reserve
/players/joshua-miles-milesjo01,09/25/2021,Arizona (NFL),Placed on Injured Reserve (Ankle)
/players/joshua-miles-milesjo01,05/10/2019,Arizona (NFL),Signed
/players/michael-dogbe-dogbemi01,01/05/2021,Arizona (NFL),Signed to a future contract
/players/michael-dogbe-dogbemi01,11/30/2020,Arizona (NFL),Returned to the Practice Squad
/players/michael-dogbe-dogbemi01,11/28/2020,Arizona (NFL),Signed to the Active Roster from the Practice Squad
/players/michael-dogbe-dogbemi01,11/20/2020,Arizona (NFL),Returned to the Practice Squad
/players/michael-dogbe-dogbemi01,11/19/2020,Arizona (NFL),Signed to the Active Roster from the Practice Squad
/players/michael-dogbe-dogbemi01,11/09/2020,Arizona (NFL),Returned to the Practice Squad
/players/michael-dogbe-dogbemi01,11/07/2020,Arizona (NFL),Signed to the Active Roster from the Practice Squad
/players/michael-dogbe-dogbemi01,09/10/2020,Arizona (NFL),Signed to the Practice Squad
/players/michael-dogbe-dogbemi01,09/08/2020,Arizona (NFL),Waived
/players/michael-dogbe-dogbemi01,05/13/2019,Arizona (NFL),Signed
/players/austin-cutting-cuttiau01,12/01/2020,Minnesota (NFL),Waived
/players/austin-cutting-cuttiau01,11/14/2020,Minnesota (NFL),Activated from the Reserve/COVID-19 List
/players/austin-cutting-cuttiau01,11/10/2020,Minnesota (NFL),Placed on COVID-19 List
/players/austin-cutting-cuttiau01,07/22/2019,Minnesota (NFL),Signed
/players/dakota-allen-allenda06,06/21/2022,Cleveland (NFL),Signed
/players/dakota-allen-allenda06,04/15/2021,Jacksonville (NFL),Re-signed
/players/dakota-allen-allenda06,12/10/2019,Jacksonville (NFL),Signed from the Los Angeles Rams practice squad
/players/dakota-allen-allenda06,11/04/2019,LA Rams (NFL),Signed to the Practice Squad
/players/dakota-allen-allenda06,10/30/2019,Oakland (NFL),Waived
/players/dakota-allen-allenda06,09/24/2019,Oakland (NFL),Signed from the Los Angeles Rams practice squad
/players/dakota-allen-allenda06,09/01/2019,LA Rams (NFL),Signed to the Practice Squad
/players/dakota-allen-allenda06,08/31/2019,LA Rams (NFL),Waived
/players/dakota-allen-allenda06,06/07/2019,LA Rams (NFL),Signed
/players/kendarius-webster-webstke02,12/29/2021,NY Jets (NFL),Placed on Practice Squad/COVID-19 List
/players/kendarius-webster-webstke02,12/22/2021,NY Jets (NFL),Signed to the Practice Squad
/players/kendarius-webster-webstke02,08/17/2021,San Francisco (NFL),Waived
/players/kendarius-webster-webstke02,12/01/2020,San Francisco (NFL),Placed on Injured Reserve (Hamstring)
/players/kendarius-webster-webstke02,09/16/2020,San Francisco (NFL),Signed from the Miami Dolphins practice squad
/players/kendarius-webster-webstke02,09/06/2020,Miami (NFL),Signed to the Practice Squad
/players/kendarius-webster-webstke02,09/05/2020,Miami (NFL),Waived
/players/kendarius-webster-webstke02,12/10/2019,Miami (NFL),Placed on Injured Reserve (Ankle)
/players/kendarius-webster-webstke02,09/01/2019,Miami (NFL),Acquired via waivers (from the New England Patriots)
/players/kendarius-webster-webstke02,08/31/2019,New England (NFL),Waived
/players/kendarius-webster-webstke02,05/10/2019,New England (NFL),Signed
/players/jordan-brailford-brailjo01,01/10/2022,Atlanta (NFL),Signed to a future contract
/players/jordan-brailford-brailjo01,12/29/2021,Atlanta (NFL),Signed to the Practice Squad
/players/jordan-brailford-brailjo01,08/15/2021,Minnesota (NFL),Waived
/players/jordan-brailford-brailjo01,10/13/2020,Minnesota (NFL),Signed from the Washington Football Team practice squad
/players/jordan-brailford-brailjo01,09/06/2020,Washington (NFL),Signed to the Practice Squad
/players/jordan-brailford-brailjo01,09/05/2020,Washington (NFL),Waived
/players/jordan-brailford-brailjo01,09/02/2019,Washington (NFL),Placed on Injured Reserve (Undisclosed)
/players/jordan-brailford-brailjo01,05/10/2019,Washington (NFL),Signed
/players/caleb-wilson-wilsoca02,12/21/2021,Denver (NFL),Signed to the Practice Squad
/players/caleb-wilson-wilsoca02,11/09/2021,Denver (NFL),Released from the Practice Squad
/players/caleb-wilson-wilsoca02,11/03/2021,Denver (NFL),Signed to the Practice Squad
/players/caleb-wilson-wilsoca02,08/31/2021,Washington (NFL),Waived
/players/caleb-wilson-wilsoca02,08/15/2021,Washington (NFL),Acquired via waivers (from the Philadelphia Eagles)
/players/caleb-wilson-wilsoca02,08/14/2021,Philadelphia (NFL),Waived
/players/caleb-wilson-wilsoca02,12/26/2020,Philadelphia (NFL),Signed to the Active Roster from the Practice Squad
/players/caleb-wilson-wilsoca02,12/01/2020,Philadelphia (NFL),Returned to the Practice Squad
/players/caleb-wilson-wilsoca02,11/30/2020,Philadelphia (NFL),Signed to the Active Roster from the Practice Squad
/players/caleb-wilson-wilsoca02,11/23/2020,Philadelphia (NFL),Returned to the Practice Squad
/players/caleb-wilson-wilsoca02,11/21/2020,Philadelphia (NFL),Signed to the Active Roster from the Practice Squad
/players/caleb-wilson-wilsoca02,11/16/2020,Philadelphia (NFL),Returned to the Practice Squad
/players/caleb-wilson-wilsoca02,11/14/2020,Philadelphia (NFL),Signed to the Active Roster from the Practice Squad
/players/caleb-wilson-wilsoca02,09/06/2020,Philadelphia (NFL),Signed to the Practice Squad
/players/caleb-wilson-wilsoca02,09/04/2020,Philadelphia (NFL),Waived
/players/caleb-wilson-wilsoca02,08/04/2020,Philadelphia (NFL),Acquired via waivers (from the Washington Football Team)
/players/caleb-wilson-wilsoca02,08/03/2020,Washington (NFL),Waived
/players/caleb-wilson-wilsoca02,12/13/2019,Washington (NFL),Signed from the Arizona Cardinals practice squad
/players/caleb-wilson-wilsoca02,09/01/2019,Arizona (NFL),Signed to the Practice Squad
/players/caleb-wilson-wilsoca02,08/31/2019,Arizona (NFL),Waived
/players/caleb-wilson-wilsoca02,05/10/2019,Arizona (NFL),Signed
/players/joe-burrow-burrojo02,11/23/2020,Cincinnati (NFL),Placed on Injured Reserve (Knee)
/players/joe-burrow-burrojo02,07/31/2020,Cincinnati (NFL),Signed
/players/chase-young-youngch07,11/16/2021,Washington (NFL),Placed on Injured Reserve (Knee)
/players/chase-young-youngch07,07/23/2020,Washington (NFL),Signed
/players/jeffrey-okudah-okudaje01,09/13/2021,Detroit (NFL),Placed on Injured Reserve (Achilles)
/players/jeffrey-okudah-okudaje01,12/16/2020,Detroit (NFL),Placed on Injured Reserve (Groin)
/players/jeffrey-okudah-okudaje01,07/13/2020,Detroit (NFL),Signed
/players/andrew-thomas-thomaan03,11/22/2021,NY Giants (NFL),Activated from Injured Reserve
/players/andrew-thomas-thomaan03,11/17/2021,NY Giants (NFL),Designated for return from Injured Reserve
/players/andrew-thomas-thomaan03,10/19/2021,NY Giants (NFL),Placed on Injured Reserve (Ankle)
/players/andrew-thomas-thomaan03,07/27/2020,NY Giants (NFL),Signed
/players/tua-tagovailoa-tagovtu01,10/16/2021,Miami (NFL),Activated from Injured Reserve
/players/tua-tagovailoa-tagovtu01,10/12/2021,Miami (NFL),Designated for return from Injured Reserve
/players/tua-tagovailoa-tagovtu01,09/25/2021,Miami (NFL),Placed on Injured Reserve (Ribs)
/players/tua-tagovailoa-tagovtu01,05/12/2020,Miami (NFL),Signed
/players/justin-herbert-herbeju01,07/26/2020,LA Chargers (NFL),Signed
/players/derrick-brown-brownde15,12/25/2021,Carolina (NFL),Activated from the Reserve/COVID-19 List
/players/derrick-brown-brownde15,12/18/2021,Carolina (NFL),Placed on COVID-19 List
/players/derrick-brown-brownde15,12/11/2020,Carolina (NFL),Activated from the Reserve/COVID-19 List
/players/derrick-brown-brownde15,12/07/2020,Carolina (NFL),Placed on COVID-19 List
/players/derrick-brown-brownde15,05/13/2020,Carolina (NFL),Signed
/players/isaiah-simmons-simmois01,07/26/2020,Arizona (NFL),Signed
/players/cj-henderson-hendecj01,09/27/2021,Jacksonville (NFL),Traded to the Carolina Panthers
/players/cj-henderson-hendecj01,08/06/2021,Jacksonville (NFL),Activated from the Reserve/COVID-19 List
/players/cj-henderson-hendecj01,07/23/2021,Jacksonville (NFL),Placed on COVID-19 List
/players/cj-henderson-hendecj01,11/19/2020,Jacksonville (NFL),Placed on Injured Reserve (Groin)
/players/cj-henderson-hendecj01,07/16/2020,Jacksonville (NFL),Signed
/players/jedrick-wills-willsje01,12/27/2021,Cleveland (NFL),Activated from the Reserve/COVID-19 List
/players/jedrick-wills-willsje01,12/14/2021,Cleveland (NFL),Placed on COVID-19 List
/players/jedrick-wills-willsje01,12/26/2020,Cleveland (NFL),Activated from the Reserve/COVID-19 List
/players/jedrick-wills-willsje01,12/24/2020,Cleveland (NFL),Placed on COVID-19 List
/players/jedrick-wills-willsje01,07/08/2020,Cleveland (NFL),Signed
/players/mekhi-becton-bectome01,08/16/2022,NY Jets (NFL),Placed on Injured Reserve (Knee)
/players/mekhi-becton-bectome01,09/15/2021,NY Jets (NFL),Placed on Injured Reserve (Knee)
/players/mekhi-becton-bectome01,07/21/2020,NY Jets (NFL),Signed
/players/henry-ruggs-ruggshe01,11/03/2021,Houston (NFL),Waived
/players/henry-ruggs-ruggshe01,12/24/2020,Las Vegas (NFL),Activated from the Reserve/COVID-19 List
/players/henry-ruggs-ruggshe01,12/15/2020,Las Vegas (NFL),Placed on COVID-19 List
/players/henry-ruggs-ruggshe01,07/26/2020,Las Vegas (NFL),Signed
/players/tristan-wirfs-wirfstr01,07/28/2020,Tampa Bay (NFL),Signed
/players/javon-kinlaw-kinlaja01,10/30/2021,San Francisco (NFL),Placed on Injured Reserve (Knee)
/players/javon-kinlaw-kinlaja01,11/27/2020,San Francisco (NFL),Activated from the Reserve/COVID-19 List
/players/javon-kinlaw-kinlaja01,11/18/2020,San Francisco (NFL),Placed on COVID-19 List
/players/javon-kinlaw-kinlaja01,06/29/2020,San Francisco (NFL),Signed
/players/jerry-jeudy-jeudyje01,01/05/2022,Denver (NFL),Activated from the Reserve/COVID-19 List
/players/jerry-jeudy-jeudyje01,12/31/2021,Denver (NFL),Placed on COVID-19 List
/players/jerry-jeudy-jeudyje01,10/30/2021,Denver (NFL),Activated from Injured Reserve
/players/jerry-jeudy-jeudyje01,10/16/2021,Denver (NFL),Designated for return from Injured Reserve
/players/jerry-jeudy-jeudyje01,09/14/2021,Denver (NFL),Placed on Injured Reserve (Ankle)
/players/jerry-jeudy-jeudyje01,07/28/2020,Denver (NFL),Signed
/players/aj-terrell-terreaj01,10/08/2020,Atlanta (NFL),Activated from the Reserve/COVID-19 List
/players/aj-terrell-terreaj01,09/26/2020,Atlanta (NFL),Placed on COVID-19 List
/players/aj-terrell-terreaj01,07/21/2020,Atlanta (NFL),Signed
/players/ceedee-lamb-lambce01,09/02/2021,Dallas (NFL),Activated from the Reserve/COVID-19 List
/players/ceedee-lamb-lambce01,08/23/2021,Dallas (NFL),Placed on COVID-19 List
/players/ceedee-lamb-lambce01,07/26/2020,Dallas (NFL),Signed
/players/austin-jackson-jacksau01,09/11/2021,Miami (NFL),Activated from the Reserve/COVID-19 List
/players/austin-jackson-jacksau01,09/06/2021,Miami (NFL),Placed on COVID-19 List
/players/austin-jackson-jacksau01,11/07/2020,Miami (NFL),Activated from Injured Reserve
/players/austin-jackson-jacksau01,11/04/2020,Miami (NFL),Designated for return from Injured Reserve
/players/austin-jackson-jacksau01,10/09/2020,Miami (NFL),Placed on Injured Reserve (Foot)
/players/austin-jackson-jacksau01,06/11/2020,Miami (NFL),Signed
/players/damon-arnette-arnetda01,01/29/2022,Kansas City (NFL),Waived
/players/damon-arnette-arnetda01,01/20/2022,Kansas City (NFL),Signed to a future contract
/players/damon-arnette-arnetda01,12/15/2021,Miami (NFL),Signed to the Practice Squad
/players/damon-arnette-arnetda01,11/08/2021,Las Vegas (NFL),Waived from Injured Reserve
/players/damon-arnette-arnetda01,10/09/2021,Las Vegas (NFL),Placed on Injured Reserve (Groin)
/players/damon-arnette-arnetda01,11/14/2020,Las Vegas (NFL),Activated from Injured Reserve
/players/damon-arnette-arnetda01,11/05/2020,Las Vegas (NFL),Designated for return from Injured Reserve
/players/damon-arnette-arnetda01,10/30/2020,Las Vegas (NFL),Activated from the Reserve/COVID-19 List
/players/damon-arnette-arnetda01,10/19/2020,Las Vegas (NFL),Placed on COVID-19 List
/players/damon-arnette-arnetda01,10/02/2020,Las Vegas (NFL),Placed on Injured Reserve (Thumb)
/players/damon-arnette-arnetda01,07/26/2020,Las Vegas (NFL),Signed
/players/klavon-chaisson-chaiskl01,01/11/2022,Jacksonville (NFL),Activated from the Reserve/COVID-19 List
/players/klavon-chaisson-chaiskl01,12/27/2021,Jacksonville (NFL),Placed on COVID-19 List
/players/klavon-chaisson-chaiskl01,07/21/2020,Jacksonville (NFL),Signed
/players/jalen-reagor-reagoja01,10/31/2020,Philadelphia (NFL),Activated from Injured Reserve
/players/jalen-reagor-reagoja01,10/26/2020,Philadelphia (NFL),Designated for return from Injured Reserve
/players/jalen-reagor-reagoja01,09/30/2020,Philadelphia (NFL),Placed on Injured Reserve (Thumb)
/players/jalen-reagor-reagoja01,07/27/2020,Philadelphia (NFL),Signed
/players/justin-jefferson-jeffeju01,08/04/2020,Minnesota (NFL),Activated from the Reserve/COVID-19 List
/players/justin-jefferson-jeffeju01,07/27/2020,Minnesota (NFL),Placed on COVID-19 List
/players/justin-jefferson-jeffeju01,07/23/2020,Minnesota (NFL),Signed
/players/kenneth-murray-murrake01,01/03/2022,LA Chargers (NFL),Activated from the Reserve/COVID-19 List
/players/kenneth-murray-murrake01,12/29/2021,LA Chargers (NFL),Placed on COVID-19 List
/players/kenneth-murray-murrake01,11/13/2021,LA Chargers (NFL),Activated from Injured Reserve
/players/kenneth-murray-murrake01,11/04/2021,LA Chargers (NFL),Designated for return from Injured Reserve
/players/kenneth-murray-murrake01,10/04/2021,LA Chargers (NFL),Placed on Injured Reserve (Ankle)
/players/kenneth-murray-murrake01,07/30/2020,LA Chargers (NFL),Signed
/players/cesar-ruiz-ruizce01,07/28/2020,New Orleans (NFL),Signed
/players/brandon-aiyuk-aiyukbr01,12/02/2020,San Francisco (NFL),Activated from the Reserve/COVID-19 List
/players/brandon-aiyuk-aiyukbr01,11/20/2020,San Francisco (NFL),Placed on COVID-19 List
/players/brandon-aiyuk-aiyukbr01,11/06/2020,San Francisco (NFL),Activated from the Reserve/COVID-19 List
/players/brandon-aiyuk-aiyukbr01,11/05/2020,San Francisco (NFL),Placed on COVID-19 List
/players/brandon-aiyuk-aiyukbr01,06/29/2020,San Francisco (NFL),Signed
/players/jordan-love-lovejo03,12/15/2021,Green Bay (NFL),Activated from the Reserve/COVID-19 List
/players/jordan-love-lovejo03,12/06/2021,Green Bay (NFL),Placed on COVID-19 List
